transaction_id,timestamp,amount,transaction_status,fraud_flag,user_id,receiver_id
TXN0000192696,2024-11-03 09:20:38,383,SUCCESS,0,386,8
TXN0000113732,2024-04-02 18:00:39,7113,SUCCESS,0,184,22
TXN0000147917,2024-05-30 20:02:30,775,SUCCESS,0,269,27
TXN0000233619,2024-12-09 20:11:52,219,SUCCESS,0,11,1
TXN0000171433,2024-08-11 21:53:39,55,SUCCESS,0,213,17
TXN0000111000,2024-02-06 09:45:04,323,SUCCESS,0,56,40
TXN0000035712,2024-07-27 17:58:50,415,SUCCESS,0,125,10
TXN0000011236,2024-12-23 19:26:02,1700,SUCCESS,0,198,28
TXN0000170438,2024-01-02 19:38:29,3868,SUCCESS,0,67,7
TXN0000020948,2024-11-21 20:46:16,67,SUCCESS,0,302,21
TXN0000113274,2024-10-13 00:20:54,1715,SUCCESS,0,354,7
TXN0000172756,2024-08-04 19:17:12,2659,SUCCESS,0,45,10
TXN0000223766,2024-03-22 19:35:52,1983,SUCCESS,0,399,24
TXN0000039011,2024-08-19 21:00:42,789,SUCCESS,0,124,22
TXN0000052705,2024-10-01 20:51:45,1375,SUCCESS,0,225,34
TXN0000165077,2024-09-03 19:17:07,511,SUCCESS,0,207,13
TXN0000146687,2024-09-17 21:48:32,1015,SUCCESS,0,257,13
TXN0000221610,2024-01-12 13:09:19,166,SUCCESS,0,252,7
TXN0000239511,2024-07-05 16:27:39,17666,SUCCESS,0,178,3
TXN0000117648,2024-08-31 19:49:12,3281,SUCCESS,0,113,9
TXN0000234618,2024-02-16 21:44:02,2308,SUCCESS,0,342,31
TXN0000099001,2024-10-17 20:51:34,601,SUCCESS,0,62,7
TXN0000239571,2024-10-25 07:33:02,88,SUCCESS,0,28,16
TXN0000056245,2024-10-02 18:18:48,2987,SUCCESS,0,11,25
TXN0000224980,2024-12-23 22:02:32,356,SUCCESS,0,128,4
TXN0000059036,2024-06-30 17:46:28,117,SUCCESS,0,302,16
TXN0000232621,2024-07-03 08:29:40,141,SUCCESS,0,298,12
TXN0000163733,2024-01-31 11:13:46,609,SUCCESS,0,112,9
TXN0000141389,2024-12-22 15:39:23,214,SUCCESS,0,318,17
TXN0000031792,2024-08-20 21:12:50,145,SUCCESS,0,69,2
TXN0000066586,2024-11-07 21:29:10,2525,SUCCESS,0,199,18
TXN0000137828,2024-08-14 10:35:40,176,SUCCESS,0,220,25
TXN0000182122,2024-05-17 12:00:25,1721,SUCCESS,0,37,8
TXN0000093626,2024-07-23 17:13:59,278,SUCCESS,0,30,17
TXN0000099322,2024-06-18 22:50:36,1203,SUCCESS,0,160,7
TXN0000241337,2024-11-27 13:32:52,470,SUCCESS,0,143,21
TXN0000091244,2024-03-18 09:45:36,1309,SUCCESS,0,100,22
TXN0000092773,2024-06-03 22:49:42,80,SUCCESS,0,299,19
TXN0000042269,2024-04-18 12:22:53,340,SUCCESS,0,101,16
TXN0000116093,2024-04-29 19:45:19,79,SUCCESS,0,19,22
TXN0000037899,2024-03-12 22:19:11,1462,SUCCESS,0,182,5
TXN0000239378,2024-11-21 11:49:18,219,SUCCESS,0,252,22
TXN0000114279,2024-06-25 21:31:24,280,SUCCESS,0,217,9
TXN0000219266,2024-01-17 19:25:57,2476,SUCCESS,0,30,24
TXN0000210539,2024-09-01 18:05:06,1407,SUCCESS,0,131,7
TXN0000124115,2024-10-01 10:04:54,3482,SUCCESS,0,69,2
TXN0000111566,2024-11-25 13:38:45,275,SUCCESS,0,223,12
TXN0000160536,2024-08-02 21:32:54,1757,SUCCESS,0,17,1
TXN0000229400,2024-12-12 22:04:43,395,SUCCESS,0,67,7
TXN0000040411,2024-01-16 09:57:45,285,SUCCESS,0,115,7
TXN0000100313,2024-11-09 19:59:39,1148,SUCCESS,0,61,16
TXN0000238140,2024-04-30 17:11:51,2626,SUCCESS,0,227,20
TXN0000130254,2024-11-01 23:51:31,429,SUCCESS,0,100,9
TXN0000150075,2024-06-05 18:31:52,340,SUCCESS,0,141,33
TXN0000031236,2024-02-10 15:46:25,296,FAILED,0,332,4
TXN0000086954,2024-07-19 06:42:53,255,SUCCESS,0,10,26
TXN0000229245,2024-01-19 20:33:28,602,SUCCESS,0,218,23
TXN0000053707,2024-07-13 21:54:18,131,SUCCESS,0,20,24
TXN0000083564,2024-02-09 21:42:38,277,SUCCESS,0,10,27
TXN0000014912,2024-05-13 21:32:04,2558,SUCCESS,0,32,7
TXN0000045256,2024-12-26 20:00:59,442,SUCCESS,0,72,24
TXN0000142990,2024-08-20 00:44:08,677,SUCCESS,0,54,7
TXN0000160849,2024-08-07 02:46:17,1576,SUCCESS,0,104,4
TXN0000132179,2024-07-04 12:51:09,367,SUCCESS,0,203,16
TXN0000013754,2024-08-02 12:54:04,688,SUCCESS,0,14,6
TXN0000136964,2024-10-03 17:00:54,2584,SUCCESS,0,240,9
TXN0000167026,2024-05-09 11:18:05,334,SUCCESS,0,21,11
TXN0000036750,2024-09-13 22:16:01,266,FAILED,0,116,1
TXN0000118830,2024-08-30 11:46:12,860,SUCCESS,0,212,31
TXN0000214228,2024-10-15 23:21:06,3032,SUCCESS,0,24,5
TXN0000243544,2024-03-24 19:55:58,988,SUCCESS,0,39,17
TXN0000118101,2024-04-21 13:13:15,531,SUCCESS,0,264,17
TXN0000236521,2024-02-02 18:26:53,110,SUCCESS,0,280,25
TXN0000103616,2024-10-30 19:08:59,1145,SUCCESS,0,176,1
TXN0000227780,2024-07-11 11:01:49,385,SUCCESS,0,258,33
TXN0000079880,2024-04-06 17:11:28,299,SUCCESS,0,23,16
TXN0000178650,2024-11-28 08:41:57,936,SUCCESS,0,72,17
TXN0000166583,2024-07-24 17:29:03,597,SUCCESS,0,195,7
TXN0000066330,2024-04-27 08:02:31,3183,SUCCESS,0,371,12
TXN0000027368,2024-03-03 20:40:57,513,SUCCESS,0,176,16
TXN0000216132,2024-08-15 11:00:57,1753,SUCCESS,0,130,17
TXN0000182707,2024-04-23 10:08:16,498,SUCCESS,0,120,17
TXN0000083117,2024-04-13 12:32:43,223,SUCCESS,0,58,3
TXN0000195763,2024-01-14 11:59:27,285,SUCCESS,0,139,26
TXN0000132770,2024-04-04 05:53:14,76,SUCCESS,0,104,21
TXN0000090063,2024-10-28 16:29:27,262,SUCCESS,0,200,25
TXN0000220680,2024-06-05 11:47:54,360,SUCCESS,0,225,9
TXN0000031778,2024-09-29 15:55:05,335,SUCCESS,0,166,24
TXN0000005903,2024-12-09 08:18:19,763,SUCCESS,0,203,33
TXN0000215402,2024-03-07 08:14:35,137,SUCCESS,0,114,25
TXN0000223483,2024-03-03 20:09:01,1251,SUCCESS,0,18,26
TXN0000111435,2024-10-11 07:36:07,528,SUCCESS,0,173,23
TXN0000220540,2024-02-26 22:24:20,682,SUCCESS,0,112,22
TXN0000248652,2024-09-28 07:28:57,146,FAILED,0,71,3
TXN0000161177,2024-07-05 23:46:42,344,SUCCESS,0,223,8
TXN0000197281,2024-01-22 08:08:41,1246,SUCCESS,0,184,13
TXN0000049155,2024-07-22 12:06:03,714,SUCCESS,0,158,7
TXN0000015159,2024-05-03 12:50:23,237,SUCCESS,0,47,21
TXN0000217096,2024-04-17 16:20:21,610,SUCCESS,0,331,8
TXN0000123286,2024-05-30 21:14:40,432,SUCCESS,0,117,35
TXN0000156716,2024-02-22 01:18:54,303,SUCCESS,0,221,27
TXN0000191876,2024-10-18 20:09:43,538,SUCCESS,0,209,25
TXN0000084553,2024-09-10 07:54:29,2309,SUCCESS,0,95,17
TXN0000245847,2024-04-14 13:41:21,316,SUCCESS,0,4,12
TXN0000048245,2024-10-09 14:40:12,3260,SUCCESS,0,86,12
TXN0000092030,2024-01-27 17:58:28,1955,SUCCESS,0,301,24
TXN0000204507,2024-11-17 14:59:57,193,SUCCESS,0,102,8
TXN0000203719,2024-04-18 20:07:04,579,SUCCESS,0,303,23
TXN0000108141,2024-02-22 21:38:32,91,SUCCESS,0,57,25
TXN0000204273,2024-03-31 09:56:47,1647,SUCCESS,0,206,17
TXN0000078751,2024-01-09 16:21:04,2069,SUCCESS,0,327,12
TXN0000020535,2024-10-19 19:10:15,4575,SUCCESS,0,91,7
TXN0000218249,2024-11-01 11:01:19,1922,SUCCESS,0,180,29
TXN0000098411,2024-07-18 19:39:11,59,SUCCESS,0,100,5
TXN0000131684,2024-05-31 21:00:18,281,SUCCESS,0,45,21
TXN0000065610,2024-08-24 21:01:02,5128,SUCCESS,0,120,7
TXN0000020226,2024-08-18 18:07:15,894,SUCCESS,0,261,4
TXN0000235547,2024-02-21 20:49:15,4541,SUCCESS,0,20,24
TXN0000223799,2024-09-28 07:01:33,652,SUCCESS,0,295,28
TXN0000129537,2024-09-21 19:46:08,864,SUCCESS,0,53,31
TXN0000022058,2024-01-06 15:03:14,1663,SUCCESS,0,283,7
TXN0000233968,2024-07-08 17:21:55,633,SUCCESS,0,274,25
TXN0000230335,2024-05-09 23:42:03,1023,SUCCESS,0,48,29
TXN0000224098,2024-09-27 18:01:06,131,SUCCESS,0,200,19
TXN0000206190,2024-06-06 13:06:28,2112,SUCCESS,0,192,17
TXN0000074627,2024-05-10 17:31:50,1906,SUCCESS,0,21,27
TXN0000051146,2024-11-28 22:54:10,1786,SUCCESS,0,19,25
TXN0000052913,2024-02-05 09:02:20,889,SUCCESS,0,344,12
TXN0000167437,2024-06-28 14:51:51,639,SUCCESS,0,333,29
TXN0000012529,2024-07-04 11:02:17,119,SUCCESS,0,266,22
TXN0000208076,2024-07-08 13:09:44,425,SUCCESS,0,1,29
TXN0000142851,2024-09-09 16:06:59,421,SUCCESS,0,236,2
TXN0000039433,2024-11-03 18:28:12,1757,SUCCESS,0,322,30
TXN0000016506,2024-02-11 11:00:14,509,SUCCESS,0,257,7
TXN0000029160,2024-08-14 16:02:11,456,SUCCESS,0,20,17
TXN0000232338,2024-05-03 18:49:16,58,SUCCESS,0,106,29
TXN0000195661,2024-12-24 19:47:06,2389,SUCCESS,0,5,13
TXN0000211598,2024-07-06 21:54:39,1499,SUCCESS,0,243,22
TXN0000146424,2024-10-28 10:49:18,16772,SUCCESS,0,313,7
TXN0000104668,2024-06-03 15:27:40,512,FAILED,0,243,9
TXN0000221151,2024-12-24 20:49:53,997,SUCCESS,0,295,29
TXN0000067150,2024-02-21 17:55:17,170,SUCCESS,0,41,32
TXN0000148715,2024-10-16 08:57:38,131,FAILED,0,19,27
TXN0000024470,2024-12-18 19:52:51,440,SUCCESS,0,165,16
TXN0000014299,2024-03-01 17:17:17,67,SUCCESS,0,120,31
TXN0000043914,2024-01-02 13:45:42,3845,SUCCESS,0,229,9
TXN0000133581,2024-01-15 13:04:48,329,SUCCESS,0,20,7
TXN0000158410,2024-09-10 17:40:18,1485,SUCCESS,0,240,7
TXN0000085893,2024-10-25 18:44:45,444,SUCCESS,0,168,1
TXN0000119536,2024-02-23 11:26:04,2490,SUCCESS,0,302,24
TXN0000218980,2024-09-14 20:37:03,2693,SUCCESS,0,153,14
TXN0000099041,2024-09-29 20:15:54,592,SUCCESS,0,28,8
TXN0000208847,2024-05-19 07:53:08,144,SUCCESS,0,75,9
TXN0000042808,2024-03-15 13:19:18,2502,SUCCESS,0,226,1
TXN0000118670,2024-06-07 20:35:50,818,SUCCESS,0,278,7
TXN0000130332,2024-09-14 15:29:53,128,SUCCESS,0,295,17
TXN0000130932,2024-05-08 21:23:04,549,SUCCESS,0,274,28
TXN0000036297,2024-01-07 12:03:13,571,SUCCESS,0,232,23
TXN0000221091,2024-09-09 12:30:43,140,SUCCESS,0,115,4
TXN0000027824,2024-11-23 10:18:44,1373,SUCCESS,0,293,10
TXN0000100604,2024-12-16 17:21:09,122,SUCCESS,0,240,17
TXN0000167786,2024-07-22 04:20:05,1314,SUCCESS,0,100,22
TXN0000209158,2024-08-07 17:10:59,668,SUCCESS,0,325,9
TXN0000051111,2024-07-20 11:12:49,373,SUCCESS,0,30,21
TXN0000232899,2024-10-16 13:50:57,541,SUCCESS,0,72,17
TXN0000070074,2024-08-16 13:28:21,148,SUCCESS,0,41,19
TXN0000200119,2024-04-30 19:20:10,1035,SUCCESS,0,236,5
TXN0000234381,2024-06-14 15:14:13,152,SUCCESS,0,226,27
TXN0000178217,2024-10-25 17:48:46,6070,SUCCESS,0,219,4
TXN0000003670,2024-05-28 19:41:49,1406,SUCCESS,0,201,15
TXN0000175941,2024-05-10 19:09:13,8730,SUCCESS,0,119,4
TXN0000097610,2024-09-26 19:24:53,4015,SUCCESS,0,46,16
TXN0000230495,2024-02-17 21:17:21,2144,SUCCESS,0,153,17
TXN0000202634,2024-07-17 11:51:52,101,SUCCESS,0,21,25
TXN0000139436,2024-11-20 22:33:00,3473,SUCCESS,0,317,17
TXN0000165438,2024-12-12 11:37:35,1497,SUCCESS,0,336,1
TXN0000181041,2024-01-17 06:50:19,173,SUCCESS,0,4,4
TXN0000210683,2024-08-02 06:38:20,1892,SUCCESS,0,76,32
TXN0000232467,2024-01-25 17:44:26,717,SUCCESS,0,378,14
TXN0000231167,2024-01-19 15:38:16,277,SUCCESS,0,94,2
TXN0000126857,2024-04-12 11:24:21,2018,SUCCESS,0,41,12
TXN0000140408,2024-08-10 17:10:32,1499,SUCCESS,0,192,22
TXN0000097924,2024-10-26 18:47:11,979,SUCCESS,0,31,35
TXN0000137882,2024-12-30 22:55:11,90,SUCCESS,0,74,1
TXN0000130268,2024-03-02 10:55:58,441,SUCCESS,0,360,26
TXN0000208281,2024-04-12 11:54:13,146,SUCCESS,0,240,24
TXN0000180826,2024-08-28 19:58:02,2336,SUCCESS,0,96,15
TXN0000032400,2024-01-18 13:43:30,495,SUCCESS,0,61,1
TXN0000076473,2024-09-23 11:53:15,1270,SUCCESS,0,53,4
TXN0000015918,2024-03-01 11:00:20,909,SUCCESS,0,66,17
TXN0000052419,2024-01-03 08:57:25,1443,SUCCESS,0,231,9
TXN0000174867,2024-01-27 06:33:26,872,SUCCESS,0,184,7
TXN0000099545,2024-12-08 21:57:17,415,SUCCESS,0,373,7
TXN0000208784,2024-04-19 22:46:23,241,SUCCESS,0,256,24
TXN0000065855,2024-03-05 21:33:43,1040,SUCCESS,0,228,7
TXN0000116170,2024-04-14 21:02:05,1555,SUCCESS,0,159,5
TXN0000242747,2024-08-04 13:12:49,883,SUCCESS,0,275,6
TXN0000151453,2024-04-04 18:37:35,2865,SUCCESS,0,340,10
TXN0000004096,2024-06-11 17:51:36,1839,SUCCESS,0,112,22
TXN0000096390,2024-08-08 16:52:05,100,SUCCESS,0,4,22
TXN0000201192,2024-07-30 13:24:48,118,SUCCESS,0,131,5
TXN0000244633,2024-07-16 13:05:56,82,SUCCESS,0,87,27
TXN0000161501,2024-04-11 21:52:21,456,SUCCESS,0,96,1
TXN0000046147,2024-04-06 12:02:09,594,SUCCESS,0,326,10
TXN0000054904,2024-10-21 21:04:47,575,SUCCESS,0,344,24
TXN0000156902,2024-09-13 13:10:22,770,SUCCESS,0,73,7
TXN0000047252,2024-08-09 21:41:54,77,SUCCESS,0,167,16
TXN0000162437,2024-12-16 11:32:27,513,SUCCESS,0,214,14
TXN0000085781,2024-08-31 19:15:30,1085,SUCCESS,0,94,20
TXN0000236217,2024-10-05 20:51:08,307,SUCCESS,0,128,13
TXN0000004363,2024-02-16 19:16:35,3273,SUCCESS,0,65,1
TXN0000031901,2024-05-29 17:02:49,571,SUCCESS,0,162,4
TXN0000192192,2024-04-05 19:17:07,765,SUCCESS,0,158,25
TXN0000243255,2024-02-19 15:44:52,2475,SUCCESS,0,153,8
TXN0000107630,2024-02-02 19:00:35,733,SUCCESS,0,127,16
TXN0000207111,2024-11-28 08:08:37,139,SUCCESS,0,210,19
TXN0000172283,2024-09-06 13:49:59,5430,SUCCESS,0,210,27
TXN0000097647,2024-10-27 18:54:53,570,SUCCESS,0,198,38
TXN0000164862,2024-02-05 16:14:38,268,SUCCESS,0,239,4
TXN0000212713,2024-12-11 18:22:11,650,SUCCESS,0,332,19
TXN0000180607,2024-11-06 15:01:17,699,SUCCESS,0,88,13
TXN0000091528,2024-12-13 11:43:50,354,SUCCESS,0,292,17
TXN0000053109,2024-07-14 12:10:32,443,SUCCESS,0,76,2
TXN0000040774,2024-08-10 01:35:46,222,SUCCESS,0,21,21
TXN0000222119,2024-06-10 13:30:06,1381,SUCCESS,0,332,17
TXN0000087414,2024-10-17 11:54:06,335,SUCCESS,0,252,8
TXN0000142792,2024-10-31 13:29:07,449,SUCCESS,0,145,22
TXN0000157495,2024-10-10 18:33:28,289,SUCCESS,0,231,24
TXN0000140521,2024-11-25 21:23:00,232,SUCCESS,0,273,8
TXN0000154156,2024-10-06 18:05:02,140,SUCCESS,0,149,23
TXN0000035438,2024-10-12 21:08:04,133,SUCCESS,0,364,7
TXN0000138447,2024-11-02 20:46:36,1752,SUCCESS,0,275,24
TXN0000035112,2024-01-10 17:16:06,1020,SUCCESS,0,265,21
TXN0000203491,2024-07-05 22:40:09,1202,SUCCESS,0,112,4
TXN0000192924,2024-08-11 16:55:47,78,SUCCESS,0,264,1
TXN0000112774,2024-01-26 11:20:59,726,SUCCESS,0,69,6
TXN0000020811,2024-09-26 11:00:09,1940,SUCCESS,0,20,15
TXN0000214766,2024-12-07 18:37:14,7955,SUCCESS,0,218,37
TXN0000101328,2024-07-31 21:46:39,574,SUCCESS,0,252,17
TXN0000132288,2024-01-24 06:43:10,168,SUCCESS,0,180,14
TXN0000168359,2024-09-18 19:34:48,213,SUCCESS,0,398,39
TXN0000106424,2024-06-14 09:04:01,396,SUCCESS,0,141,26
TXN0000052044,2024-07-16 13:32:42,1089,SUCCESS,0,4,19
TXN0000061891,2024-02-07 06:29:50,68,SUCCESS,0,318,14
TXN0000063772,2024-04-28 09:23:14,596,SUCCESS,0,120,16
TXN0000064914,2024-08-31 20:37:58,610,SUCCESS,0,274,12
TXN0000062867,2024-11-01 08:46:23,105,SUCCESS,0,218,3
TXN0000169909,2024-09-30 18:57:31,1151,SUCCESS,0,3,23
TXN0000223238,2024-01-01 13:05:08,827,SUCCESS,0,15,17
TXN0000087409,2024-06-28 14:43:38,563,SUCCESS,0,10,12
TXN0000104040,2024-07-28 22:45:57,48,FAILED,0,340,17
TXN0000172460,2024-02-28 00:24:41,226,SUCCESS,0,121,22
TXN0000184510,2024-10-11 12:41:32,516,SUCCESS,0,121,28
TXN0000204506,2024-03-22 08:45:22,1067,SUCCESS,0,180,3
TXN0000087895,2024-05-29 18:12:20,114,FAILED,0,395,16
TXN0000231311,2024-05-22 10:15:19,1663,SUCCESS,0,319,21
TXN0000168342,2024-08-25 17:56:33,328,SUCCESS,0,54,23
TXN0000134972,2024-09-20 11:02:43,256,SUCCESS,0,64,19
TXN0000074013,2024-12-09 20:37:18,180,FAILED,0,55,11
TXN0000151465,2024-06-12 07:49:37,280,SUCCESS,0,296,14
TXN0000185185,2024-10-26 20:49:30,481,SUCCESS,0,123,23
TXN0000154446,2024-05-17 10:49:30,1807,SUCCESS,0,3,17
TXN0000165328,2024-09-23 21:01:15,140,SUCCESS,0,339,7
TXN0000113836,2024-11-21 13:04:06,97,SUCCESS,0,104,17
TXN0000006784,2024-11-17 18:25:17,1866,SUCCESS,0,206,4
TXN0000187022,2024-06-12 18:14:50,231,FAILED,0,216,29
TXN0000209536,2024-05-16 12:54:16,2049,SUCCESS,0,102,3
TXN0000201566,2024-04-29 22:24:57,961,FAILED,0,130,1
TXN0000162791,2024-02-25 17:06:44,1002,SUCCESS,0,54,1
TXN0000022664,2024-02-15 16:14:03,2130,SUCCESS,0,95,1
TXN0000006001,2024-12-06 21:54:36,637,SUCCESS,0,272,4
TXN0000202230,2024-09-07 18:15:51,443,SUCCESS,0,58,10
TXN0000077095,2024-11-16 11:40:07,197,SUCCESS,0,199,13
TXN0000155493,2024-03-15 03:56:33,115,SUCCESS,0,236,8
TXN0000013137,2024-11-22 11:53:19,5028,SUCCESS,0,179,22
TXN0000173232,2024-05-21 13:46:05,1911,SUCCESS,0,239,7
TXN0000227536,2024-05-10 14:25:35,413,SUCCESS,0,340,9
TXN0000023141,2024-01-14 09:43:50,1841,SUCCESS,0,45,14
TXN0000168690,2024-11-17 22:58:34,331,SUCCESS,0,200,8
TXN0000130764,2024-05-16 14:21:28,396,SUCCESS,0,114,34
TXN0000087069,2024-03-07 18:56:13,422,SUCCESS,0,138,2
TXN0000244058,2024-12-17 20:31:21,1793,SUCCESS,0,199,7
TXN0000154426,2024-01-08 10:40:39,277,SUCCESS,0,193,11
TXN0000058137,2024-01-14 00:01:48,765,SUCCESS,0,160,6
TXN0000046034,2024-12-20 12:50:42,2085,SUCCESS,0,9,17
TXN0000052569,2024-11-22 18:32:29,1556,SUCCESS,0,335,14
TXN0000004885,2024-05-31 10:33:18,1964,FAILED,0,2,35
TXN0000064186,2024-08-16 00:03:44,250,SUCCESS,0,365,5
TXN0000147573,2024-12-21 03:56:34,215,FAILED,0,98,28
TXN0000034292,2024-08-05 18:56:17,230,SUCCESS,0,185,18
TXN0000124217,2024-06-22 09:33:01,185,SUCCESS,0,116,23
TXN0000195313,2024-09-13 09:43:12,4848,SUCCESS,0,272,16
TXN0000035012,2024-05-17 12:53:09,86,SUCCESS,0,72,8
TXN0000244667,2024-08-05 12:15:17,307,SUCCESS,0,57,12
TXN0000167990,2024-08-22 11:52:40,196,SUCCESS,0,109,2
TXN0000153110,2024-07-20 12:07:20,912,SUCCESS,0,91,21
TXN0000135434,2024-08-16 04:26:23,278,SUCCESS,0,232,3
TXN0000224734,2024-05-22 20:44:35,183,SUCCESS,0,54,9
TXN0000240143,2024-08-21 10:36:39,3495,SUCCESS,0,104,36
TXN0000196558,2024-10-24 18:22:01,693,SUCCESS,0,350,15
TXN0000154696,2024-07-19 09:18:55,104,SUCCESS,0,10,7
TXN0000165974,2024-10-04 17:35:10,587,SUCCESS,0,18,25
TXN0000050400,2024-04-23 19:47:20,321,SUCCESS,0,190,15
TXN0000237488,2024-01-17 03:12:08,332,SUCCESS,0,290,4
TXN0000177777,2024-02-06 16:01:17,437,SUCCESS,0,135,19
TXN0000025384,2024-09-02 21:29:44,115,SUCCESS,0,28,7
TXN0000068239,2024-03-04 10:10:44,130,SUCCESS,0,72,28
TXN0000220781,2024-05-23 17:29:29,191,SUCCESS,0,131,21
TXN0000204847,2024-05-24 15:36:42,221,FAILED,0,222,2
TXN0000210885,2024-02-15 10:21:18,109,SUCCESS,0,120,25
TXN0000199765,2024-04-05 16:32:34,291,SUCCESS,0,61,30
TXN0000164981,2024-08-01 11:43:56,295,SUCCESS,0,199,23
TXN0000216308,2024-08-06 12:15:03,1152,SUCCESS,0,337,7
TXN0000160001,2024-08-16 13:37:35,544,SUCCESS,0,219,6
TXN0000189961,2024-11-15 19:12:17,1067,SUCCESS,0,279,15
TXN0000080322,2024-12-19 20:09:29,318,SUCCESS,0,191,22
TXN0000012092,2024-06-06 19:03:36,1023,SUCCESS,0,269,30
TXN0000074352,2024-02-02 21:59:11,1057,SUCCESS,0,139,4
TXN0000234404,2024-09-18 12:51:01,452,FAILED,0,106,15
TXN0000096269,2024-11-15 13:45:42,462,SUCCESS,0,206,16
TXN0000249192,2024-11-20 11:26:20,194,SUCCESS,0,229,23
TXN0000160469,2024-07-04 22:45:02,908,FAILED,0,24,25
TXN0000093542,2024-06-01 20:58:01,162,SUCCESS,0,261,14
TXN0000216450,2024-04-09 14:40:45,212,SUCCESS,0,28,11
TXN0000052057,2024-06-30 21:46:12,53,SUCCESS,0,213,30
TXN0000110870,2024-01-11 19:12:42,4532,SUCCESS,0,72,23
TXN0000199882,2024-09-17 00:27:14,3160,SUCCESS,0,340,15
TXN0000201739,2024-04-24 12:15:03,1467,SUCCESS,0,2,30
TXN0000127513,2024-04-16 20:27:23,392,SUCCESS,0,385,7
TXN0000174993,2024-11-04 21:41:03,672,SUCCESS,0,128,14
TXN0000159936,2024-11-13 08:36:45,4247,SUCCESS,0,63,7
TXN0000126298,2024-02-13 22:02:35,5686,SUCCESS,0,41,9
TXN0000081916,2024-12-09 10:14:30,2036,SUCCESS,0,295,17
TXN0000224178,2024-02-25 15:32:58,1383,SUCCESS,0,398,22
TXN0000103360,2024-12-08 04:51:47,104,SUCCESS,0,373,17
TXN0000022646,2024-11-26 22:34:38,168,SUCCESS,0,232,22
TXN0000141796,2024-12-09 19:11:39,1293,SUCCESS,0,64,9
TXN0000144231,2024-02-19 18:46:52,145,SUCCESS,0,260,19
TXN0000227481,2024-01-07 22:25:41,516,SUCCESS,0,66,33
TXN0000078185,2024-01-25 12:23:36,700,SUCCESS,0,152,9
TXN0000244087,2024-03-07 20:28:41,8344,SUCCESS,0,91,25
TXN0000166931,2024-05-02 12:55:14,195,SUCCESS,0,81,17
TXN0000128809,2024-08-12 17:55:59,317,SUCCESS,0,236,8
TXN0000209904,2024-03-27 16:21:21,967,SUCCESS,0,254,11
TXN0000203795,2024-10-21 03:34:33,1060,SUCCESS,0,11,7
TXN0000040368,2024-10-20 09:12:26,400,SUCCESS,0,98,37
TXN0000045271,2024-05-12 10:31:20,10574,SUCCESS,0,281,17
TXN0000210518,2024-12-17 16:24:22,218,SUCCESS,0,135,22
TXN0000013155,2024-11-26 05:02:28,1509,SUCCESS,0,70,6
TXN0000231406,2024-12-18 12:43:49,1367,SUCCESS,0,172,19
TXN0000237490,2024-03-15 11:59:43,323,SUCCESS,0,239,22
TXN0000225204,2024-09-28 19:57:06,618,SUCCESS,0,128,9
TXN0000233223,2024-06-02 16:15:16,4173,SUCCESS,0,248,1
TXN0000109221,2024-10-12 16:24:09,359,SUCCESS,0,116,22
TXN0000065906,2024-12-28 15:48:12,659,SUCCESS,0,297,16
TXN0000171518,2024-09-03 15:26:04,546,FAILED,0,62,22
TXN0000146898,2024-11-07 10:47:40,666,SUCCESS,0,111,4
TXN0000172634,2024-06-16 14:15:00,653,SUCCESS,0,145,25
TXN0000035605,2024-09-25 13:25:10,2538,SUCCESS,0,86,7
TXN0000122730,2024-01-04 09:58:07,140,SUCCESS,0,63,21
TXN0000215326,2024-05-04 11:14:23,3809,SUCCESS,0,161,4
TXN0000030524,2024-01-12 21:41:10,412,SUCCESS,0,313,10
TXN0000210768,2024-03-06 11:58:21,168,FAILED,0,135,33
TXN0000131773,2024-11-08 04:56:21,209,SUCCESS,0,107,7
TXN0000061815,2024-03-11 12:07:07,326,SUCCESS,0,4,30
TXN0000024021,2024-02-25 17:17:17,354,SUCCESS,0,24,24
TXN0000234639,2024-10-20 21:09:30,47,SUCCESS,0,276,32
TXN0000097150,2024-12-08 17:34:36,2689,SUCCESS,0,219,5
TXN0000117243,2024-08-09 12:07:39,320,SUCCESS,0,101,21
TXN0000014001,2024-10-23 10:32:32,437,SUCCESS,0,280,19
TXN0000249450,2024-01-15 07:24:17,805,SUCCESS,0,66,7
TXN0000035013,2024-07-28 11:36:32,392,SUCCESS,0,288,17
TXN0000071966,2024-01-24 19:54:09,5877,SUCCESS,0,117,16
TXN0000114349,2024-12-16 16:35:42,565,SUCCESS,0,167,28
TXN0000248268,2024-01-12 18:04:21,464,SUCCESS,0,130,2
TXN0000012166,2024-08-20 21:10:50,8084,SUCCESS,0,135,4
TXN0000080262,2024-04-25 14:42:04,515,SUCCESS,0,69,33
TXN0000064870,2024-10-29 08:29:13,794,SUCCESS,0,45,11
TXN0000241817,2024-10-07 07:35:20,599,SUCCESS,0,162,5
TXN0000152313,2024-01-26 07:20:55,383,SUCCESS,0,135,16
TXN0000034602,2024-05-06 06:13:14,2516,SUCCESS,0,28,10
TXN0000054846,2024-12-21 19:27:12,426,SUCCESS,0,21,24
TXN0000103996,2024-12-01 22:12:23,444,SUCCESS,0,179,17
TXN0000207650,2024-06-17 17:42:53,947,SUCCESS,0,64,22
TXN0000069585,2024-10-30 12:10:53,800,SUCCESS,0,91,21
